"cc_iso3c","ref_year","variable","value"
"AFG",2019,"isora_filing_corporate",0.34734296891980004
"AFG",2019,"isora_filing_personal",0.030588452266469945
"AFG",2019,"isora_electronic_payments",0
"AFG",2019,"isora_fte_female",0.026490066225165563
"ALB",2021,"isora_filing_corporate",0.9318675162803726
"ALB",2021,"isora_filing_personal",0.9673322089012475
"ALB",2021,"isora_payments_corporate",0.4963360740576922
"ALB",2021,"isora_payments_personal",0.8498022520911698
"ALB",2021,"isora_electronic_corporate",1
"ALB",2021,"isora_electronic_personal",1
"ALB",2021,"isora_electronic_payments",1
"ALB",2021,"isora_admin_costs",0.0062199102375367216
"ALB",2021,"isora_tax_debt",0.3530713250710794
"ALB",2021,"isora_digital_contacts",0.24738608038554535
"ALB",2021,"isora_fte_female",0.43954372623574145
"ALB",2021,"isora_execs_female",0.45
"ALB",2021,"isora_fte_turnover",0.1056338028169014
"AGO",2018,"isora_payments_personal",0.9970306939758417
"AGO",2019,"isora_filing_personal",0.11105979106325517
"AGO",2019,"isora_payments_corporate",0.03961061408069301
"AGO",2020,"isora_admin_costs",0.014497610190722102
"AGO",2021,"isora_filing_corporate",0.1266424112126349
"AGO",2021,"isora_electronic_payments",1
"AGO",2021,"isora_tax_debt",0.13045147467776994
"AGO",2021,"isora_digital_contacts",0
"AGO",2021,"isora_fte_female",0.45045254119285216
"AGO",2021,"isora_execs_female",0.23809523809523808
"AGO",2021,"isora_fte_turnover",0.031711711711711714
"ATG",2021,"isora_filing_corporate",0.1499124343257443
"ATG",2021,"isora_filing_personal",0.18081471747700395
"ATG",2021,"isora_payments_corporate",0.5049965519403172
"ATG",2021,"isora_payments_personal",0.5379763821792807
"ATG",2021,"isora_electronic_corporate",0
"ATG",2021,"isora_electronic_personal",0
"ATG",2021,"isora_electronic_payments",0.05
"ATG",2021,"isora_admin_costs",0.018749122973786534
"ATG",2021,"isora_fte_female",0.7538461538461538
"ATG",2021,"isora_execs_female",0
"ATG",2021,"isora_fte_turnover",0
"ARG",2021,"isora_filing_corporate",0.31637782551478555
"ARG",2021,"isora_filing_personal",0.4700104321089332
"ARG",2021,"isora_payments_corporate",0.8186308366497501
"ARG",2021,"isora_payments_personal",0.5490573084895906
"ARG",2021,"isora_electronic_corporate",1
"ARG",2021,"isora_electronic_personal",1
"ARG",2021,"isora_electronic_payments",0.8181999999999999
"ARG",2021,"isora_admin_costs",0.01095246668856927
"ARG",2021,"isora_tax_debt",0.036758906535513745
"ARG",2021,"isora_digital_contacts",0.5503900463587676
"ARG",2021,"isora_fte_female",0.4572718631178707
"ARG",2021,"isora_execs_female",0.3225806451612903
"ARG",2021,"isora_fte_turnover",0.03586686071076475
"ABW",2020,"isora_filing_corporate",0.2694513580781301
"ABW",2020,"isora_filing_personal",0.32761310452418096
"ABW",2020,"isora_payments_corporate",0.9093525896414343
"ABW",2020,"isora_payments_personal",0.8361200487675201
"ABW",2020,"isora_electronic_corporate",0.33134684147794996
"ABW",2020,"isora_electronic_personal",0.061221719457013574
"ABW",2020,"isora_electronic_payments",0.71
"ABW",2020,"isora_admin_costs",0.009134634640735717
"ABW",2020,"isora_tax_debt",1.707374752500248
"ABW",2020,"isora_digital_contacts",0
"ABW",2020,"isora_fte_female",0.7154150197628458
"ABW",2020,"isora_execs_female",0.6190476190476191
"ABW",2020,"isora_fte_turnover",0.023575638506876228
"ARM",2021,"isora_filing_corporate",0.9572395200790081
"ARM",2021,"isora_filing_personal",0.2606486239579765
"ARM",2021,"isora_payments_corporate",0.929865102921674
"ARM",2021,"isora_payments_personal",0.9985922596338471
"ARM",2021,"isora_electronic_corporate",1
"ARM",2021,"isora_electronic_personal",1
"ARM",2021,"isora_electronic_payments",1
"ARM",2021,"isora_admin_costs",0.01019456379049128
"ARM",2021,"isora_tax_debt",0.21608365206468985
"ARM",2021,"isora_digital_contacts",0.007038717311664098
"ARM",2021,"isora_fte_female",0.39006126616746084
"ARM",2021,"isora_execs_female",0.26006191950464397
"ARM",2021,"isora_fte_turnover",0.12876990850559134
"AUS",2021,"isora_filing_corporate",0.75
"AUS",2021,"isora_filing_personal",0.8440000000000001
"AUS",2021,"isora_payments_corporate",0.868410978627735
"AUS",2021,"isora_payments_personal",0.6868126534405039
"AUS",2021,"isora_electronic_corporate",0.95937214019452
"AUS",2021,"isora_electronic_personal",0.988576343607919
"AUS",2021,"isora_electronic_payments",0.9922
"AUS",2021,"isora_admin_costs",0.008880365622475246
"AUS",2021,"isora_tax_debt",0.13037988494756428
"AUS",2021,"isora_digital_contacts",0.19876663278563053
"AUS",2021,"isora_fte_female",0.5749729805930173
"AUS",2021,"isora_execs_female",0.5080310413282801
"AUS",2021,"isora_fte_turnover",0.13079006240433297
"AUT",2021,"isora_payments_corporate",0.9448906660536873
"AUT",2021,"isora_payments_personal",0.8817906069873936
"AUT",2021,"isora_electronic_corporate",0.9734324992726214
"AUT",2021,"isora_electronic_personal",0.8813239671870987
"AUT",2021,"isora_electronic_payments",0.97
"AUT",2021,"isora_admin_costs",0.006849437689885265
"AUT",2021,"isora_tax_debt",0.08586124122809671
"AUT",2021,"isora_digital_contacts",0.21908893709327548
"AUT",2021,"isora_fte_female",0.5230603448275862
"AUT",2021,"isora_execs_female",0.3471502590673575
"AUT",2021,"isora_fte_turnover",0.06232813932172319
"AZE",2019,"isora_filing_corporate",0.6809621528950308
"AZE",2019,"isora_filing_personal",0.6419183534957947
"AZE",2020,"isora_electronic_corporate",0.99558434767452
"AZE",2020,"isora_electronic_personal",0.9535764499121265
"AZE",2020,"isora_electronic_payments",0
"AZE",2021,"isora_admin_costs",0.008941319284565291
"AZE",2021,"isora_tax_debt",0.12786248632098884
"AZE",2021,"isora_digital_contacts",0.8270302211717036
"AZE",2021,"isora_fte_female",0.16390489913544667
"AZE",2021,"isora_execs_female",0.09660107334525939
"AZE",2021,"isora_fte_turnover",0.10325356278569509
"BGD",2018,"isora_payments_corporate",0.8845899831425912
"BGD",2018,"isora_payments_personal",0.9594121484005804
"BGD",2019,"isora_electronic_payments",0.001
"BGD",2019,"isora_admin_costs",0.003264394218785911
"BGD",2019,"isora_tax_debt",0.20076013393388153
"BRB",2021,"isora_filing_corporate",0.5352755644090306
"BRB",2021,"isora_filing_personal",0.37712918775318854
"BRB",2021,"isora_payments_corporate",0.9848762014969363
"BRB",2021,"isora_payments_personal",0.5184209902023581
"BRB",2021,"isora_electronic_corporate",1
"BRB",2021,"isora_electronic_personal",1
"BRB",2021,"isora_electronic_payments",0.7424
"BRB",2021,"isora_admin_costs",0.021604330679568375
"BRB",2021,"isora_tax_debt",1.2800493509242066
"BRB",2021,"isora_digital_contacts",0.03
"BRB",2021,"isora_fte_female",0.662613981762918
"BRB",2021,"isora_execs_female",0.6
