"cc_iso3c","ref_year","variable","value"
"AFG",2020,"qog_patronage",0.377414027686543
"AFG",2020,"qog_merit",-0.1582673833118848
"AFG",2020,"qog_tenure",-0.8234633868663227
"AFG",2020,"qog_entry",0.5
"AFG",2020,"qog_interference",0.4502158023826788
"AFG",2020,"qog_impartial",-0.7848220524929421
"ALB",2020,"qog_patronage",0.9331330637894424
"ALB",2020,"qog_merit",-0.4324249838012087
"ALB",2020,"qog_tenure",-0.2226030692601864
"ALB",2020,"qog_entry",0.5714285714285714
"ALB",2020,"qog_interference",0.8125867512109913
"ALB",2020,"qog_impartial",-0.1850177570502289
"AGO",2020,"qog_patronage",1.360116173173733
"AGO",2020,"qog_entry",0.5
"AGO",2020,"qog_interference",0.5741547366827114
"AGO",2020,"qog_impartial",-0.1140320013851246
"ARG",2020,"qog_patronage",0.2160241392472519
"ARG",2020,"qog_merit",-0.4482726842864303
"ARG",2020,"qog_tenure",0.497647721889354
"ARG",2020,"qog_entry",0.375
"ARG",2020,"qog_interference",0.0656629609121342
"ARG",2020,"qog_impartial",-0.0475519738408699
"ARM",2020,"qog_patronage",0.1910309178048228
"ARM",2020,"qog_merit",-0.1125627155614104
"ARM",2020,"qog_tenure",0.5179896265554031
"ARM",2020,"qog_entry",0.1666666666666667
"ARM",2020,"qog_interference",0.3297422087996469
"ARM",2020,"qog_impartial",-0.4373844131662592
"AUS",2020,"qog_patronage",-0.7218064803329849
"AUS",2020,"qog_merit",1.179346521477008
"AUS",2020,"qog_tenure",1.342507802142007
"AUS",2020,"qog_entry",0.2777777777777778
"AUS",2020,"qog_interference",-0.8218749781292372
"AUS",2020,"qog_impartial",1.109550714824861
"AUT",2020,"qog_patronage",0.2767610804693596
"AUT",2020,"qog_entry",0.6
"AUT",2020,"qog_interference",0.0974333168475161
"AUT",2020,"qog_impartial",0.6996883326861013
"AZE",2020,"qog_patronage",0.8277915580956732
"AZE",2020,"qog_entry",0.75
"BHS",2020,"qog_tenure",0.5823519514055704
"BHS",2020,"qog_entry",0.6666666666666666
"BGD",2020,"qog_patronage",-0.035423683627058
"BGD",2020,"qog_merit",0.2864521091757797
"BGD",2020,"qog_tenure",0.7525711933047077
"BGD",2020,"qog_entry",1
"BGD",2020,"qog_interference",0.345946216172374
"BGD",2020,"qog_impartial",-0.6936266920445288
"BLR",2020,"qog_patronage",0.4620956130008227
"BLR",2020,"qog_merit",-0.2863073610008412
"BLR",2020,"qog_tenure",-0.171026000427955
"BLR",2020,"qog_entry",0.7777777777777778
"BLR",2020,"qog_interference",0.7929099903201957
"BLR",2020,"qog_impartial",-0.3485081910214757
"BEL",2020,"qog_patronage",-0.0231104952335752
"BEL",2020,"qog_merit",0.2617526149745693
"BEL",2020,"qog_tenure",1.291772935244857
"BEL",2020,"qog_entry",0.6
"BEL",2020,"qog_interference",-0.7779962340398935
"BEL",2020,"qog_impartial",0.8030043944801744
"BOL",2020,"qog_entry",1
"BIH",2020,"qog_patronage",1.008186552428247
"BIH",2020,"qog_merit",-0.4677804618764703
"BIH",2020,"qog_tenure",0.3852376620867154
"BIH",2020,"qog_entry",0.4444444444444444
"BIH",2020,"qog_interference",0.640154274528626
"BIH",2020,"qog_impartial",0.2904451518715225
"BWA",2020,"qog_patronage",-0.2356307200492939
"BWA",2020,"qog_merit",0.2586814440681648
"BWA",2020,"qog_tenure",0.3431745664146702
"BWA",2020,"qog_entry",0
"BWA",2020,"qog_interference",0.17644093690352
"BWA",2020,"qog_impartial",0.3529494087148975
"BRA",2020,"qog_patronage",-0.0102318973486641
"BRA",2020,"qog_merit",0.5100644957700992
