"cc_iso3c","ref_year","variable","value"
"ALB",2022,"egbr_service_information",0.5391666666666667
"ALB",2022,"egbr_service_availability",0.5935457516339869
"ALB",2022,"egbr_service_delivery",0.2809549745824256
"ALB",2022,"egbr_key_enablers",0.40612745098039216
"AUT",2022,"egbr_service_information",0.7714285714285715
"AUT",2022,"egbr_service_availability",0.735679012345679
"AUT",2022,"egbr_service_delivery",0.5148913158172417
"AUT",2022,"egbr_key_enablers",0.6449406457739791
"BEL",2022,"egbr_service_availability",0.6698901098901099
"BEL",2022,"egbr_service_delivery",0.42979242979242976
"BEL",2022,"egbr_key_enablers",0.5848595848595849
"BEL",2022,"egbr_service_information",0.7403174603174603
"BGR",2022,"egbr_service_information",0.7404761904761905
"BGR",2022,"egbr_service_availability",0.6759722222222222
"BGR",2022,"egbr_service_delivery",0.370679012345679
"BGR",2022,"egbr_key_enablers",0.6238888888888889
"CHE",2022,"egbr_service_information",0.825
"CHE",2022,"egbr_service_availability",0.7416666666666667
"CHE",2022,"egbr_service_delivery",0.22579365079365077
"CHE",2022,"egbr_key_enablers",0.3320238095238095
"CYP",2022,"egbr_service_information",0.6135951350237064
"CYP",2022,"egbr_service_availability",0.5403880070546737
"CYP",2022,"egbr_service_delivery",0.1048206937095826
"CYP",2022,"egbr_key_enablers",0.17164462081128748
"CZE",2022,"egbr_service_information",0.6692063492063492
"CZE",2022,"egbr_service_availability",0.7091390091390092
"CZE",2022,"egbr_service_delivery",0.35297084602640155
"CZE",2022,"egbr_key_enablers",0.47709475709475707
"DEU",2022,"egbr_service_information",0.7888888888888889
"DEU",2022,"egbr_service_availability",0.7119674536481259
"DEU",2022,"egbr_service_delivery",0.3636072947697597
"DEU",2022,"egbr_key_enablers",0.41108343337334935
"DNK",2022,"egbr_service_information",0.7729323308270677
"DNK",2022,"egbr_service_availability",0.757636684303351
"DNK",2022,"egbr_service_delivery",0.47557696076214595
"DNK",2022,"egbr_key_enablers",0.6857821191154525
"EST",2022,"egbr_service_information",0.7714285714285715
"EST",2022,"egbr_service_availability",0.73
"EST",2022,"egbr_service_delivery",0.629603130066093
"EST",2022,"egbr_key_enablers",0.7751557239057238
"GRC",2022,"egbr_service_information",0.5722294867603792
"GRC",2022,"egbr_service_availability",0.6533492063492063
"GRC",2022,"egbr_service_delivery",0.2324838330393886
"GRC",2022,"egbr_key_enablers",0.435489417989418
"ESP",2022,"egbr_service_information",0.589010989010989
"ESP",2022,"egbr_service_availability",0.7359259259259259
"ESP",2022,"egbr_service_delivery",0.46200764256319815
"ESP",2022,"egbr_key_enablers",0.5885185185185186
"FIN",2022,"egbr_service_information",0.7688311688311689
"FIN",2022,"egbr_service_availability",0.7670370370370371
"FIN",2022,"egbr_service_delivery",0.47724867724867726
"FIN",2022,"egbr_key_enablers",0.6388624338624339
"FRA",2022,"egbr_service_information",0.7353324487689813
"FRA",2022,"egbr_service_availability",0.731439393939394
"FRA",2022,"egbr_service_delivery",0.429503367003367
"FRA",2022,"egbr_key_enablers",0.7058261183261183
"HRV",2022,"egbr_service_information",0.5749922360248447
"HRV",2022,"egbr_service_availability",0.6573593073593074
"HRV",2022,"egbr_service_delivery",0.30395222061888727
"HRV",2022,"egbr_key_enablers",0.4404401154401154
"HUN",2022,"egbr_service_information",0.653061224489796
"HUN",2022,"egbr_service_availability",0.6594506942333029
"HUN",2022,"egbr_service_delivery",0.395919083600243
"HUN",2022,"egbr_key_enablers",0.5480994609255478
"IRL",2022,"egbr_service_information",0.5658928571428572
"IRL",2022,"egbr_service_availability",0.6663492063492064
